r_start,particle_concentration,particle_diameter,reynolds_number,target
0.20954224,0.5,6,20,-0.52463002
-0.19231614,0.5,6,20,-0.39579854
0.18255836,0.5,6,20,-0.6283736
-0.5883905,0.5,6,20,-0.4195316
0.62824158,0.5,6,20,0.64048508
-0.2708477,0.5,6,20,-0.52357274
-0.45975766,0.5,6,20,-0.2074958
-0.27431778,0.5,6,20,0.38656312
0.46825988,0.5,6,20,-0.31486512
-0.48533478,0.5,6,20,-0.73242062
-0.65149472,0.5,6,20,-0.62669502
-0.08901154,0.5,6,20,0.3598758
0.69734986,0.5,6,20,0.33445756
0.24284896,0.5,6,20,0.62150818
0.16450012,0.5,6,20,0.9400496
0.0148732,0.5,6,20,0.4173027
-0.75269036,0.5,6,20,-0.836517926
-0.18020248,0.5,6,20,-0.52465046
-0.58788566,0.5,6,20,-0.0839801
-0.53809704,0.5,6,20,0.22210434
0.51398972,0.5,6,20,-0.07234902
0.55680436,0.5,6,20,0.94004532
0.30427734,0.5,6,20,-0.62845626
-0.55781372,0.5,6,20,-0.38208008
0.52822402,0.5,6,20,-0.0042057
-0.55387638,0.5,6,20,0.39184586
-0.33859474,0.5,6,20,-0.34674362
-0.1603801,0.5,6,20,0.82615036
0.29172302,0.5,6,20,0.32050064
0.55871918,0.5,6,20,0.78584122
0.8214801,0.5,6,20,-0.41980064
-0.317557,0.5,6,20,0.11419648
0.23985512,0.5,6,20,0.78308578
0.03310836,0.5,6,20,-0.62830636
0.39632294,0.5,6,20,0.06245972
0.09967904,0.5,6,20,-0.32631592
0.12129578,0.5,6,20,-0.21485572
0.04201896,0.5,6,20,0.83611252
-0.70791874,0.5,6,20,-0.31671218
-0.42394592,0.5,6,20,-0.2778897
0.5005426,0.5,6,20,-0.25903832
0.71667724,0.5,6,20,-0.02751182
0.52034454,0.5,6,20,0.35208618
0.62131622,0.5,6,20,-0.6538115
0.654906,0.5,6,20,-0.836187114
-0.32333412,0.5,6,20,-0.73231208
0.2769168,0.5,6,20,-0.940160474
-0.4432129,0.5,6,20,-0.940422702
0.46368484,0.5,6,20,-0.43450984
-0.74570732,0.5,6,20,-0.04160218
-0.25089996,0.5,6,20,-0.4204211
-0.39440064,0.5,6,20,0.67306244
0.23787086,0.5,6,20,0.24843064
-0.14127968,0.5,6,20,-0.61439998
-0.72299166,0.5,6,20,-0.940115734
-0.862179908,0.5,6,20,-0.52336396
-0.09424294,0.5,6,20,0.4090596
0.69023162,0.5,6,20,0.3802626
-0.6514943,0.5,6,20,0.24718674
0.46615204,0.5,6,20,0.63952072
0.47364808,0.5,6,20,0.5474057
-0.44353836,0.5,6,20,-0.30421592
-0.0929805,0.5,6,20,-0.71235046
-0.59222404,0.5,6,20,-0.940074244
-0.875046778,0.5,6,20,-0.926023388
-0.44634064,0.5,6,20,-0.62560734
0.782733,0.5,6,20,0.83611236
-0.05660942,0.5,6,20,-0.03232002
0.11070152,0.5,6,20,0.34673462
-0.844783306,0.5,6,20,-0.940183348
0.02911254,0.5,6,20,-0.00393486
0.64661636,0.5,6,20,0.90387954
0.0723307,0.5,6,20,0.26716064
0.1271518,0.5,6,20,-0.940085326
-0.79482776,0.5,6,20,-0.940041518
0.43433486,0.5,6,20,-0.2151471
-0.15986092,0.5,6,20,0.2508915
0.2800238,0.5,6,20,-0.26782342
0.09871506,0.5,6,20,0.31411422
0.75567612,0.5,6,20,0.83610428
-0.53042882,0.5,6,20,0.52638656
0.53268906,0.5,6,20,0.83644806
0.51373642,0.5,6,20,0.42663346
-0.46568244,0.5,6,20,-0.94007463
-0.00120826,0.5,6,20,-0.836345826
-0.47772748,0.5,6,20,-0.31467652
-0.33215286,0.5,6,20,-0.11206062
-0.36942214,0.5,6,20,0.36506942
0.40262406,0.5,6,20,0.94002288
0.31614562,0.5,6,20,0.08594116
-0.73790408,0.5,6,20,-0.94017932
0.41251526,0.5,6,20,-0.27751388
-0.55640384,0.5,6,20,-0.37390336
0.85495514,0.5,6,20,0.64232772
-0.39952572,0.5,6,20,-0.940314518
-0.3603492,0.5,6,20,-0.68489304
-0.28218026,0.5,6,20,0.94006028
0.27248902,0.5,6,20,-0.72006846
-0.47398784,0.5,6,20,0.10873734
0.14675086,0.5,6,20,-0.72618656
-0.871789704,0.5,6,20,-0.940156384
0.39109482,0.5,6,20,-0.29833732
0.7832161,0.5,6,20,0.17568154
0.86545426,0.5,6,20,0.54180206
0.26348206,0.5,6,20,-0.42287792
0.7263704,0.5,6,20,0.38612792
0.74271514,0.5,6,20,0.60141708
0.81119598,0.5,6,20,0.0793013
-0.03052132,0.5,6,20,0.45416534
-0.823804856,0.5,6,20,-0.94009027
-0.01467316,0.5,6,20,0.92141358
-0.833498192,0.5,6,20,-0.94008494
-0.41167794,0.5,6,20,-0.4207497
-0.49164154,0.5,6,20,-0.0845848
0.87924438,0.5,6,20,0.73276444
-0.863004608,0.5,6,20,-0.940086318
-0.68992782,0.5,6,20,-0.62179432
0.67708786,0.5,6,20,0.78486648
0.6220993,0.5,6,20,-0.01761284
-0.03297394,0.5,6,20,-0.14534096
0.5129396,0.5,6,20,-0.62836898
-0.43998214,0.5,6,20,0.62846374
-0.63487312,0.5,6,20,-0.39825596
-0.81364728,0.5,6,20,-0.62728908
-0.0107792,0.5,6,20,-0.4190612
0.7931337,0.5,6,20,0.83623428
-0.34528244,0.5,6,20,-0.73157274
0.49356446,0.5,6,20,0.4611438
0.28506516,0.5,6,20,0.62865066
-0.51366368,0.5,6,20,-0.41929718
-0.08873116,0.5,6,20,0.6284027
0.19180062,0.5,6,20,0.23005738
0.59409882,0.5,6,20,-0.30941926
0.29501586,0.5,6,20,-0.17776444
-0.39995614,0.5,6,20,0.40341552
-0.02976814,0.5,6,20,-0.52757274
-0.07881744,0.5,6,20,0.128695
0.71775054,0.5,6,20,-0.31501046
-0.49886632,0.5,6,20,-0.48245914
-0.789031,0.5,6,20,-0.836185704
0.48959304,0.5,6,20,0.61178254
0.14959412,0.5,6,20,0.0031063
-0.11496734,0.5,6,20,0.94006134
0.18033836,0.5,6,20,-0.83649992
-0.62611882,0.5,6,20,0.23121696
0.32575532,0.5,6,20,-0.0116748
-0.03222526,0.5,6,20,-0.2806704
-0.16008522,0.5,6,20,0.02665084
-0.029767,0.5,6,20,-0.52589692
0.1794902,0.5,6,20,0.19804528
0.43162002,0.5,6,20,0.7894191
0.69943344,0.5,6,20,-0.52402436
-0.63873414,0.5,6,20,-0.28013504
-0.64712768,0.5,6,20,0.28243286
-0.16681534,0.5,6,20,-0.73231968
-0.06448708,0.5,6,20,-0.836122838
-0.23183144,0.5,6,20,0.44868454
0.17828834,0.5,6,20,-0.477099
-0.51470962,0.5,6,20,-0.6261979
0.84078918,0.5,6,20,-0.10795372
-0.75826064,0.5,6,20,0.01882202
0.21922294,0.5,6,20,-0.73140182
-0.2938945,0.5,6,20,-0.940122662
0.83639618,0.5,6,20,0.00965714
0.27836624,0.5,6,20,0.51671264
-0.829999694,0.5,6,20,-0.836202546
-0.06623726,0.5,6,20,-0.5230685
-0.59984382,0.5,6,20,-0.940200438
-0.2567064,0.5,6,20,0.64900864
-0.76983168,0.5,6,20,0.15849586
-0.35527466,0.5,6,20,0.323376
-0.874596978,0.5,6,20,-0.940201158
0.33515258,0.5,6,20,0.9400087
-0.54772224,0.5,6,20,-0.42122268
-0.825998116,0.5,6,20,0.17092362
0.387341,0.5,6,20,0.4045131
0.39709778,0.5,6,20,0.83035752
-0.70734442,0.5,6,20,-0.940133086
-0.5619188,0.5,6,20,0.19269906
0.8755957,0.5,6,20,0.52770462
0.82179398,0.5,6,20,0.94004624
-0.18515488,0.5,6,20,-0.52204952
-0.52073066,0.5,6,20,0.7319275
-0.13678956,0.5,6,20,-0.18533188
0.86314498,0.5,6,20,0.6731636
-0.65034156,0.5,6,20,-0.836182956
0.80108964,0.5,6,20,0.08435318
-0.58836434,0.5,6,20,0.52288436
0.45570694,0.5,6,20,0.73234146
-0.8071981,0.5,6,20,-0.73238866
-0.21499558,0.5,6,20,0.05009972
-0.8473073,0.5,6,20,-0.21662674
0.08063232,0.5,6,20,-0.940209646
-0.66850074,0.5,6,20,-0.5979467
0.37232238,0.5,6,20,0.07849746
-0.1349781,0.5,6,20,-0.62851474
-0.40357686,0.5,6,20,-0.940124274
-0.032901,0.5,6,20,-0.62855968
-0.2681343,0.5,6,20,-0.6284666
-0.60194252,0.5,6,20,-0.940048738
-0.44835728,0.5,6,20,0.83608642
0.50190842,0.5,6,20,0.940018
0.1220388,0.5,6,20,-0.940142494
-0.27944046,0.5,6,20,-0.836207084
0.32996186,0.5,6,20,-0.18162818
-0.28544472,0.5,6,20,-0.940066542
0.33745834,0.5,6,20,-0.940073038
-0.1934655,0.5,6,20,0.75616928
-0.59301246,0.5,6,20,-0.28846252
0.26336914,0.5,6,20,0.94000762
-0.09084992,0.5,6,20,0.42095444
-0.49472268,0.5,6,20,-0.73355814
0.63631562,0.5,6,20,0.1713913
-0.81774884,0.5,6,20,-0.940171738
0.32786088,0.5,6,20,0.32501526
0.41286926,0.5,6,20,-0.940216876
0.61587098,0.5,6,20,0.2182161
-0.05985618,0.5,6,20,-0.7324437
0.29808258,0.5,6,20,0.83620316
-0.72405276,0.5,6,20,-0.836231708
-0.09735444,0.5,6,20,-0.71833932
0.13715332,0.5,6,20,0.91101562
0.75160568,0.5,6,20,0.19621316
0.34770844,0.5,6,20,-0.72605702
-0.863797798,0.5,6,20,-0.21234078
0.84543106,0.5,6,20,0.94000474
0.38457244,0.5,6,20,0.94028152
-0.22643386,0.5,6,20,-0.52330472
0.6295047,0.5,6,20,0.56551514
-0.87747219,0.5,6,20,-0.836171016
0.6287471,0.5,6,20,0.5972261
-0.78198998,0.5,6,20,-0.6285759
-0.6763522,0.5,6,20,-0.83633234
0.73807312,0.5,6,20,0.41964736
-0.24204018,0.5,6,20,0.32394058
-0.50277526,0.5,6,20,-0.83629755
-0.67128334,0.5,6,20,-0.7301539
0.03214874,0.5,6,20,0.39781006
-0.80440486,0.5,6,20,-0.836292476
-0.831763038,0.5,6,20,-0.940020504
0.04166954,0.5,6,20,-0.52449074
-0.25105668,0.5,6,20,-0.7324731
0.41366364,0.5,6,20,0.73227096
0.05584504,0.5,6,20,-0.15689926
-0.28778504,0.5,6,20,0.14875954
0.13114944,0.5,6,20,-0.52381092
-0.03839234,0.5,6,20,0.52478196
0.68743302,0.5,6,20,-0.07240318
0.09289948,0.5,6,20,0.72274932
0.08682656,0.5,6,20,-0.73241038
0.57890472,0.5,6,20,0.2154747
-0.25163108,0.5,6,20,0.94002182
0.41619812,0.5,6,20,0.56214768
-0.17311478,0.5,6,20,-0.83617424
0.58613556,0.5,6,20,0.836156
-0.0159819,0.5,6,20,0.04462586
-0.11609786,0.5,6,20,-0.73236324
0.18911026,0.5,6,20,-0.836404304
0.7048993,0.5,6,20,-0.62665866
-0.4092603,0.5,6,20,0.00501244
0.84904418,0.5,6,20,0.73236358
-0.3533815,0.5,6,20,-0.40098106
0.62020858,0.5,6,20,-0.21129654
0.58248886,0.5,6,20,0.8075879
0.07869332,0.5,6,20,0.22538964
-0.5010178,0.5,6,20,0.19313552
0.57858978,0.5,6,20,-0.73233764
-0.06798034,0.5,6,20,-0.73239272
0.3302008,0.5,6,20,-0.40889058
-0.81319312,0.5,6,20,-0.21104728
0.8761705,0.5,6,20,-0.44533176
-0.39485402,0.5,6,20,0.69051376
0.82690598,0.5,6,20,0.64961822
-0.15169434,0.5,6,20,0.73192048
-0.26209472,0.5,6,20,0.19556412
-0.5717379,0.5,6,20,-0.73225814
0.87346694,0.5,6,20,0.83635848
0.0853453,0.5,6,20,-0.73238062
-0.62580666,0.5,6,20,0.732305
0.3731459,0.5,6,20,0.41633378
0.7027481,0.5,6,20,0.1048536
-0.864041376,0.5,6,20,-0.40390052
0.35748688,0.5,6,20,0.14255196
0.00652138,0.5,6,20,-0.72315584
-0.28962318,0.5,6,20,0.79293
0.78768876,0.5,6,20,0.94001282
0.4429741,0.5,6,20,-0.83623312
-0.1845433,0.5,6,20,0.57999604
-0.81476148,0.5,6,20,-0.73244446
0.70527314,0.5,6,20,0.94002014
0.01945618,0.5,6,20,0.62845124
-0.3851276,0.5,6,20,-0.836398792
0.16259636,0.5,6,20,0.5056279
-0.873371524,0.5,6,20,-0.54930268
0.00437698,0.5,6,20,-0.22445884
-0.73443464,0.5,6,20,-0.56493034
0.77884644,0.5,6,20,0.67091812
0.59206512,0.5,6,20,-0.836127568
-0.43134076,0.5,6,20,-0.62858826
0.79332138,0.5,6,20,0.8764943
0.66495788,0.5,6,20,0.83611038
-0.66259568,0.5,6,20,-0.31983574
0.85302094,0.5,6,20,-0.62857498
-0.13820182,0.5,6,20,0.112211
0.28703064,0.5,6,20,-0.31525886
0.50651412,0.5,6,20,-0.25386742
-0.7189024,0.5,6,20,-0.00453788
0.3749173,0.5,6,20,-0.03267754
-0.6853534,0.5,6,20,-0.83621687
0.34085266,0.5,6,20,-0.4207426
-0.28080124,0.5,6,20,0.24077522
0.76372834,0.5,6,20,-0.31576538
-0.015654,0.5,6,20,-0.73246708
0.17324212,0.5,6,20,-0.27472916
-0.74731152,0.5,6,20,0.5980951
0.1537867,0.5,6,20,-0.62791276
-0.69785706,0.5,6,20,0.4417987
0.16895806,0.5,6,20,-0.52468444
-0.17431282,0.5,6,20,-0.6281768
-0.58149322,0.5,6,20,-0.836151486
-0.15552574,0.5,6,20,-0.940026836
-0.18091484,0.5,6,20,-0.56518608
-0.80414124,0.5,6,20,0.03155098
-0.861179618,0.5,6,20,-0.836254292
-0.67228928,0.5,6,20,-0.836125908
0.8603621,0.5,6,20,0.83612472
-0.55378608,0.5,6,20,-0.73246142
0.86798798,0.5,6,20,0.93427826
0.83031098,0.5,6,20,-0.09450242
-0.1977906,0.5,6,20,0.45537522
0.53421218,0.5,6,20,0.94005966
0.35854462,0.5,6,20,-0.73234688
-0.63457436,0.5,6,20,-0.62851834
-0.76329418,0.5,6,20,0.45051406
-0.65879558,0.5,6,20,-0.32629386
0.26332566,0.5,6,20,-0.836233654
-0.41840148,0.5,6,20,-0.836380978
-0.33674926,0.5,6,20,-0.43269356
0.15038368,0.5,6,20,-0.940218006
0.33640274,0.5,6,20,0.78388778
-0.64185112,0.5,6,20,-0.940040532
-0.15838006,0.5,6,20,-0.42362548
0.51870118,0.5,6,20,0.20877502
-0.841012058,0.5,6,20,-0.73226944
-0.8208004,0.5,6,20,0.75584
-0.47332634,0.5,6,20,-0.839962692
0.48076538,0.5,6,20,0.3956456
-0.823711186,0.5,6,20,0.198462
-0.04118644,0.5,6,20,-0.21265296
0.2216626,0.5,6,20,-0.13734214
-0.3168161,0.5,6,20,0.45157974
-0.14909072,0.5,6,20,-0.7323491
0.78590286,0.5,6,20,-0.836253796
-0.3498848,0.5,6,20,0.94013108
-0.43799176,0.5,6,20,-0.836208534
0.27431884,0.5,6,20,0.43121536
-0.26219552,0.5,6,20,-0.5616047
-0.296716,0.5,6,20,0.3569699
-0.12072998,0.5,6,20,-0.71634056
-0.80854466,0.5,6,20,-0.940184098
-0.60679332,0.5,6,20,-0.31704788
-0.20987374,0.5,6,20,-0.73246916
-0.6087008,0.5,6,20,0.49404358
-0.41142228,0.5,6,20,-0.21677574
-0.29046624,0.5,6,20,-0.41956696
-0.844644928,0.5,6,20,-0.62843388
-0.56394126,0.5,6,20,0.59583374
0.25629516,0.5,6,20,-0.52443696
0.70421204,0.5,6,20,-0.940073782
0.38431916,0.5,6,20,0.17259696
-0.16973884,0.5,6,20,0.56183198
-0.25587722,0.5,6,20,-0.836331826
0.79860336,0.5,6,20,0.7521666
-0.39766068,0.5,6,20,-0.83660616
0.70586808,0.5,6,20,0.03486306
0.25891746,0.5,6,20,0.9400026
-0.10143822,0.5,6,20,-0.34543404
-0.50242756,0.5,6,20,0.15706322
-0.4745959,0.5,6,20,-0.940048322
-0.53376426,0.5,6,20,-0.940227842
0.86107728,0.5,6,20,-0.34414818
0.06320076,0.5,6,20,0.40932632
0.72171936,0.5,6,20,-0.62849246
-0.22369926,0.5,6,20,0.21358322
0.1523317,0.5,6,20,-0.62841858
-0.00332206,0.5,6,20,-0.94015502
-0.16637306,0.5,6,20,-0.31510398
-0.08587326,0.5,6,20,-0.51276368
0.70923996,0.5,6,20,0.94000474
0.28054398,0.5,6,20,0.60209732
0.65509796,0.5,6,20,-0.35045998
-0.3322551,0.5,6,20,-0.1086007
0.87422928,0.5,6,20,-0.08249458
-0.17491852,0.5,6,20,0.20393738
-0.24145782,0.5,6,20,-0.62847518
0.86335678,0.5,6,20,-0.21349212
-0.79432476,0.5,6,20,-0.836401692
0.50847442,0.5,6,20,-0.73233334
-0.76841186,0.5,6,20,-0.836314392
0.05783714,0.5,6,20,0.0871286
-0.16540558,0.5,6,20,-0.00262908
-0.55764836,0.5,6,20,-0.940082732
0.7179831,0.5,6,20,-0.82227396
0.07414848,0.5,6,20,-0.41835784
0.12937042,0.5,6,20,-0.42066876
-0.87454217,0.5,6,20,0.52462586
0.86904418,0.5,6,20,0.28650818
0.18798522,0.5,6,20,0.60663482
0.4948172,0.5,6,20,-0.31550552
0.22047088,0.5,6,20,0.94012588
0.64012512,0.5,6,20,0.94000152
-0.14863266,0.5,6,20,-0.28215858
-0.27219192,0.5,6,20,-0.4320654
-0.60965958,0.5,6,20,-0.73241644
0.60009064,0.5,6,20,-0.07022744
0.06042984,0.5,6,20,0.9400801
0.86801864,0.5,6,20,0.47876312
0.72830246,0.5,6,20,-0.19009476
-0.14680458,0.5,6,20,-0.3969212
-0.0188758,0.5,6,20,-0.940059586
0.11023812,0.5,6,20,0.01868324
-0.67303192,0.5,6,20,-0.836277694
-0.66304458,0.5,6,20,-0.034104
0.59405426,0.5,6,20,0.1423278
0.62144654,0.5,6,20,0.63517518
0.46806794,0.5,6,20,0.47790314
-0.834193764,0.5,6,20,-0.7316339
-0.48616668,0.5,6,20,-0.83619049
-0.15991058,0.5,6,20,-0.31553634
-0.60829498,0.5,6,20,-0.8361446
0.5143718,0.5,6,20,0.6724524
-0.02614776,0.5,6,20,0.3168692
0.84181884,0.5,6,20,0.94027756
-0.59524506,0.5,6,20,-0.71271762
-0.51652714,0.5,6,20,-0.62843612
-0.67121918,0.5,6,20,-0.940073534
-0.4169162,0.5,6,20,0.40729492
0.14807594,0.5,6,20,-0.36941208
-0.48700592,0.5,6,20,-0.49919232
0.6708609,0.5,6,20,0.73227798
-0.87713275,0.5,6,20,-0.940214124
-0.7490517,0.5,6,20,-0.940155282
0.12165864,0.5,6,20,-0.6335368
0.44678116,0.5,6,20,0.39315444
-0.31475144,0.5,6,20,0.53279876
0.4484787,0.5,6,20,-0.43151028
0.04026116,0.5,6,20,0.7163829
0.1413012,0.5,6,20,-0.4194714
-0.32898606,0.5,6,20,-0.44628364
-0.38325424,0.5,6,20,0.38625152
0.8654039,0.5,6,20,0.52058106
-0.08131386,0.5,6,20,-0.62851314
0.51284836,0.5,6,20,-0.940063652
-0.48069622,0.5,6,20,-0.836323394
-0.376324,0.5,6,20,0.33486648
0.38826934,0.5,6,20,-0.3163884
0.20146142,0.5,6,20,0.9400241
-0.80936528,0.5,6,20,-0.940068674
-0.75382714,0.5,6,20,-0.6241013
-0.25189872,0.5,6,20,-0.0743077
0.56999634,0.5,6,20,0.94002366
-0.864101248,0.5,6,20,-0.940111818
0.8454274,0.5,6,20,0.6921463
0.38112808,0.5,6,20,-0.24488342
0.4110881,0.5,6,20,-0.56811764
-0.833342056,0.5,6,20,-0.73230452
0.01384758,0.5,6,20,0.27857574
0.0207257,0.5,6,20,-0.62858036
0.0207013,0.5,6,20,-0.83632389
-0.27184028,0.5,6,20,-0.836264934
-0.51323036,0.5,6,20,-0.52455856
0.8393341,0.5,6,20,-0.21475036
-0.36335586,0.5,6,20,-0.940279332
-0.30703248,0.5,6,20,0.83612702
-0.50909546,0.5,6,20,0.5788292
0.58414124,0.5,6,20,-0.11624154
0.87741226,0.5,6,20,0.94001282
-0.41262962,0.5,6,20,-0.836209278
0.75578384,0.5,6,20,0.94023896
0.76789138,0.5,6,20,0.36313812
0.00970596,0.5,6,20,-0.836142368
-0.41301792,0.5,6,20,-0.940353636
0.03319214,0.5,6,20,0.1459414
-0.33253022,0.5,6,20,-0.73174718
-0.4127568,0.5,6,20,0.48610366
0.20273674,0.5,6,20,0.42513
0.0096579,0.5,6,20,-0.31819092
-0.6491167,0.5,6,20,-0.836216888
-0.66242432,0.5,6,20,0.50988998
0.66684768,0.5,6,20,0.3456842
0.86534592,0.5,6,20,0.33406724
-0.38324642,0.5,6,20,0.41181442
-0.77715114,0.5,6,20,-0.62878356
0.67649048,0.5,6,20,0.94002258
0.2300875,0.5,6,20,-0.52466336
0.68254792,0.5,6,20,0.94002366
0.15590668,0.5,6,20,0.7169719
0.41932648,0.5,6,20,0.55565842
-0.72509872,0.5,6,20,-0.52444096
-0.17076774,0.5,6,20,-0.73251976
0.5438327,0.5,6,20,-0.5191621
0.42135346,0.5,6,20,0.21468284
0.85617432,0.5,6,20,0.8362053
0.38398742,0.5,6,20,-0.52475956
0.01624428,0.5,6,20,0.54241318
0.69415864,0.5,6,20,-0.73246362
0.67884872,0.5,6,20,-0.41931068
0.22306534,0.5,6,20,0.628452
-0.6027536,0.5,6,20,-0.940058604
0.58510818,0.5,6,20,-0.63056756
0.70236968,0.5,6,20,0.94006164
-0.14589188,0.5,6,20,-0.18468926
0.18811158,0.5,6,20,0.09318932
0.05029252,0.5,6,20,-0.836326522
0.69991578,0.5,6,20,-0.7324523
0.11634232,0.5,6,20,-0.940107036
-0.24163856,0.5,6,20,-0.20141792
-0.26830192,0.5,6,20,-0.940025054
0.40963226,0.5,6,20,-0.94015829
0.40642654,0.5,6,20,0.40478408
0.30946702,0.5,6,20,0.94001632
-0.87191247,0.5,6,20,-0.836314468
-0.5189317,0.5,6,20,0.3570073
0.6072194,0.5,6,20,-0.15153144
0.39465728,0.5,6,20,-0.50154866
-0.45478546,0.5,6,20,-0.74148106
0.28914826,0.5,6,20,-0.41868222
-0.02840996,0.5,6,20,0.7323462
0.17463882,0.5,6,20,-0.73237428
-0.286781,0.5,6,20,0.18457542
-0.3348256,0.5,6,20,0.78236602
0.20226524,0.5,6,20,0.47236588
-0.33280884,0.5,6,20,0.22464408
0.377173,0.5,6,20,-0.5251765
-0.5775317,0.5,6,20,-0.09577836
-0.61917904,0.5,6,20,-0.02340676
0.68558822,0.5,6,20,0.3857399
0.868759,0.5,6,20,0.12114112
0.20723304,0.5,6,20,0.83620774
0.81765442,0.5,6,20,0.83625106
-0.07259506,0.5,6,20,0.3458551
0.76669526,0.5,6,20,0.67365066
0.87459854,0.5,6,20,0.9400267
-0.74330002,0.5,6,20,-0.41946792
0.71199708,0.5,6,20,-0.07328102
0.2805252,0.5,6,20,0.83611892
-0.81782246,0.5,6,20,-0.940105982
-0.02139884,0.5,6,20,-0.44207542
-0.828991356,0.5,6,20,-0.836962318
-0.68222718,0.5,6,20,-0.940061088
0.49639846,0.5,6,20,-0.836402512
0.52938568,0.5,6,20,0.8035727
0.53393264,0.5,6,20,0.94003128
-0.18015968,0.5,6,20,-0.63038448
0.6138263,0.5,6,20,0.81822036
-0.54731864,0.5,6,20,-0.73238782
-0.75408,0.5,6,20,-0.72000082
-0.7616223,0.5,6,20,-0.940232316
0.33331482,0.5,6,20,0.49565232
-0.40981152,0.5,6,20,-0.45183444
0.7042604,0.5,6,20,0.11104332
0.33730286,0.5,6,20,-0.41905006
-0.6620465,0.5,6,20,-0.940083518
0.25973426,0.5,6,20,0.8036412
0.36778472,0.5,6,20,0.73237504
0.44861008,0.5,6,20,0.94004882
0.66491974,0.5,6,20,0.94001602
0.6581453,0.5,6,20,0.83613952
-0.45440842,0.5,6,20,-0.36597046
0.08854324,0.5,6,20,-0.836238862
0.03638192,0.5,6,20,-0.22609704
0.81914368,0.5,6,20,0.94000564
0.5333223,0.5,6,20,0.83633774
0.85376648,0.5,6,20,0.5720308
0.64619584,0.5,6,20,0.6703241
-0.842625064,0.5,6,20,-0.940202718
0.285522,0.5,6,20,0.61302536
0.5163533,0.5,6,20,0.94001618
-0.68325532,0.5,6,20,-0.94011033
0.01953872,0.5,6,20,0.3539302
-0.04613342,0.5,6,20,0.62777482
0.641427,0.5,6,20,0.9400061
-0.76717186,0.5,6,20,-0.51924804
-0.4207183,0.5,6,20,0.3274115
-0.40170516,0.5,6,20,0.23925704
0.41491622,0.5,6,20,0.29686738
0.69774642,0.5,6,20,-0.80894846
0.47267746,0.5,6,20,0.81766266
-0.855089588,0.5,6,20,-0.940076184
-0.567509,0.5,6,20,-0.69575
-0.77651962,0.5,6,20,-0.83627821
0.14450698,0.5,6,20,0.2958603
0.04620812,0.5,6,20,-0.42024646
-0.68284034,0.5,6,20,-0.940085072
-0.866455508,0.5,6,20,0.09901466
0.14723144,0.5,6,20,0.10278686
0.16595864,0.5,6,20,0.83626404
-0.7222207,0.5,6,20,-0.8362611
-0.51247196,0.5,6,20,-0.69555584
0.444357,0.5,6,20,-0.15252564
0.57225662,0.5,6,20,-0.235812
0.6296579,0.5,6,20,0.20636398
-0.77264722,0.5,6,20,-0.42454442
0.35023162,0.5,6,20,-0.49300186
0.62017486,0.5,6,20,-0.12667716
-0.47989578,0.5,6,20,-0.940118384
-0.00283798,0.5,6,20,-0.51187138
-0.14440766,0.5,6,20,0.83612778
0.06010276,0.5,6,20,0.7795642
-0.5966467,0.5,6,20,0.72596558
-0.78306222,0.5,6,20,0.8361737
0.7497493,0.5,6,20,0.83623642
0.35814866,0.5,6,20,-0.73074082
0.84555512,0.5,6,20,0.20737488
0.71461396,0.5,6,20,0.76866318
-0.4536153,0.5,6,20,-0.31607666
0.72716308,0.5,6,20,0.94001632
-0.50739838,0.5,6,20,0.57941696
0.78068162,0.5,6,20,-0.16544128
0.87673844,0.5,6,20,0.94004288
0.49707794,0.5,6,20,0.52039322
-0.832224656,0.5,6,20,-0.940019316
-0.48421464,0.5,6,20,-0.61838112
-0.6644833,0.5,6,20,-0.06425194
-0.871974326,0.5,6,20,-0.8362471
0.86039154,0.5,6,20,0.27995362
0.80293136,0.5,6,20,0.4970517
-0.68379982,0.5,6,20,0.94003356
0.15715928,0.5,6,20,0.1668821
-0.64231674,0.5,6,20,-0.827890664
0.20016006,0.5,6,20,0.6452658
-0.72338498,0.5,6,20,-0.940295644
-0.74137458,0.5,6,20,0.56398452
0.63018142,0.5,6,20,0.4829158
-0.870441504,0.5,6,20,-0.3846091
-0.09665864,0.5,6,20,-0.62890178
-0.51468196,0.5,6,20,0.05295036
-0.03573838,0.5,6,20,-0.73223532
-0.16379104,0.5,6,20,-0.09906296
-0.31509728,0.5,6,20,-0.20951034
0.0894197,0.5,6,20,0.69217682
-0.8450379,0.5,6,20,-0.21092918
-0.12137474,0.5,6,20,-0.38115716
-0.72797412,0.5,6,20,-0.11026924
0.1438314,0.5,6,20,0.90726014
-0.30919594,0.5,6,20,-0.940137258
-0.28096336,0.5,6,20,-0.39499362
0.4126062,0.5,6,20,0.46048752
-0.07815056,0.5,6,20,-0.836307334
0.81685822,0.5,6,20,0.94000396
0.49705734,0.5,6,20,0.73236358
-0.841275998,0.5,6,20,-0.835827828
-0.10768142,0.5,6,20,-0.3142807
0.64732742,0.5,6,20,-0.24039238
0.2676123,0.5,6,20,-0.836213188
-0.64899708,0.5,6,20,-0.940101204
0.22150902,0.5,6,20,-0.22706878
0.56644012,0.5,6,20,0.40917816
-0.21058784,0.5,6,20,-0.15793266
-0.47040382,0.5,6,20,-0.940180588
-0.18232422,0.5,6,20,-0.08940194
-0.36983902,0.5,6,20,-0.58288022
-0.01258842,0.5,6,20,-0.52605782
-0.875143958,0.5,6,20,-0.835556374
